feature,xgb_gain,shap_mean_abs,perm_importance,mutual_info,xgb_gain_norm,shap_mean_abs_norm,perm_importance_norm,mutual_info_norm,composite_score
V29,122.8038330078125,0.0047404026,9.298785592044556e-05,0.01093164658146839,0.017934402461362405,0.018425362,0.05627342839476571,0.3206476104043298,0.10332020086127541
V6,62.736820220947266,0.003965516,0.00016448061407297042,0.01120447961742621,0.009162151990133956,0.015413474,0.05914749551788674,0.32865036281379184,0.1030933711533439
D5,74.29496002197266,0.017254423,0.0004376309944659207,0.0090064285885183,0.010850115026948071,0.06706583,0.07012836334621318,0.26417701886569034,0.10305533119683886
V198,22.696392059326172,0.00021391785,1.8300367569756836e-05,0.012084318783528225,0.003314605250040771,0.00083147245,0.05327093051492109,0.35445784973246003,0.10296871448800363
V5,79.38455963134766,0.015608661,0.0004107309185320984,0.009211203608260554,0.01159340557029713,0.06066895,0.06904695837809156,0.2701834901014292,0.10287320077190205
V304,86.74613189697266,0.001596185,8.009777778950066e-06,0.0115603856655897,0.012668497418217895,0.0062041753,0.05285724042155268,0.3390898170187541,0.10270493253892389
V80,29.428558349609375,0.0002278264,-4.031710813789946e-05,0.012090911380864933,0.004297777979503336,0.0008855333,0.050914460235619505,0.35465122413096617,0.10268724890785406
V81,43.40776062011719,0.0017760552,8.350799388581187e-05,0.011631323033791663,0.0063393155558762885,0.0069033084,0.05589233021769808,0.34117055549056774,0.1025763774269668
V43,32.09220886230469,0.00096085673,-0.00014470105720945092,0.012102878292825192,0.0046867803350572786,0.0037347323,0.046718140440990194,0.35500223819782056,0.10253547281335551
V302,43.404937744140625,0.0001860577,-1.7307159677493188e-05,0.011967598961728054,0.006338903300064542,0.00072318345,0.051839478910009916,0.3510342180162198,0.10248394591809809
V65,0.0,0.0,0.0,0.012100658387419472,0.0,0.0,0.052535240829246106,0.3549371238201865,0.10186809116235815
V84,41.075618743896484,0.00014011555,2.7563226199434075e-05,0.011839484810115986,0.005998727074387457,0.00054461195,0.05364330497831607,0.3472763672416598,0.10186575281026074
V15,56.03083038330078,0.0007639122,-1.2070245337492124e-05,0.011722859928877671,0.008182802097671665,0.002969233,0.05205000713300962,0.3438555203267816,0.10176439066094889
V12,99.97640991210938,0.008944917,5.088578096446028e-06,0.010381087623303475,0.014600661299324781,0.03476779,0.05273980581440486,0.3044985871984804,0.1016517114852619
V85,65.28770446777344,0.0022868202,1.2002336929484158e-05,0.011302199152892989,0.009534685840213534,0.008888589,0.05301774455215547,0.33151667717034644,0.10073942419524358
V110,47.401512145996094,0.00014066447,-1.154822316018489e-06,0.011678526103184428,0.006922567278900568,0.00054674555,0.05248881603130456,0.342555118309329,0.10062831179200614
V34,89.33336639404297,0.0064022234,6.021844488428574e-05,0.010390681245649791,0.013046339897527378,0.024884656,0.05495607137376315,0.3047799878143476,0.09941676378932526
V61,89.71674346923828,0.0075207627,0.00044349843268534086,0.009696127690259182,0.013102328693582101,0.029232282,0.07036423914285544,0.28440730780003315,0.09927653945699641
id_33,55.51090621948242,0.016161846,0.0003122694172845053,0.008876041260849066,0.008106871819479838,0.06281911,0.06508872581102344,0.2603524911760538,0.09909179929338083
D12,41.76675796508789,0.0015262984,4.84729459011568e-06,0.011303255796897504,0.006099661781766587,0.0059325346,0.0527301060208759,0.3315476707057275,0.0990774932718894
V48,96.00618743896484,0.0112692565,0.00013736808725326455,0.009520571478043305,0.014020845784201652,0.043802217,0.05805754985106815,0.2792578841044223,0.0987846240971869
id_32,106.57156372070312,0.0015457256,-1.3435242280102067e-05,0.01094530059498977,0.01556382458015155,0.0060080457,0.05199513314384912,0.3210481106195015,0.09865377852284458
id_37,39.597869873046875,0.0011393232,-1.4909499674864434e-07,0.01124607548043044,0.005782915056655447,0.0044284095,0.052529247088908625,0.32987045477117566,0.0981527566055938
id_12,61.405364990234375,0.00021562226,-7.667959478241393e-06,0.011259295260409585,0.00896770485129447,0.00083809724,0.05222698261110853,0.3302582180261248,0.098072750682908
V254,51.59366226196289,0.00034718355,1.853102853162092e-05,0.011173943039860967,0.007534793343158778,0.0013494599,0.053280203273508284,0.3277546623762365,0.09747977971520701
V73,88.09403991699219,0.0019484484,-6.188163182028195e-05,0.010811683166108255,0.012865347339916924,0.0075733797,0.05004754881489805,0.3171288374377414,0.09690377831547371
V74,52.80308151245117,0.0024287573,8.836591102017178e-05,0.010715333286841933,0.007711418217574516,0.009440281,0.05608762244426071,0.3143026979061301,0.0968855049990905
V19,87.83102416992188,0.008035297,0.0004219483253130596,0.009317824791673868,0.012826936240311141,0.031232212,0.06949790726954508,0.27331090804575947,0.09671699082361013
V107,0.0,0.0,0.0,0.011383845975551532,0.0,0.0,0.052535240829246106,0.3339115459019197,0.09661169668279145
id_24,7.935163497924805,1.0387323e-05,-1.5857941126906638e-07,0.011263932475685356,0.0011588597219065805,4.037425e-05,0.052528865807717914,0.3303942370591246,0.0960305842093831
V240,34.301368713378906,1.473508e-05,-1.9348205682057085e-07,0.011101854512393095,0.005009408390715182,5.727345e-05,0.052527462692931445,0.32564015804261437,0.09580857564401117
V20,89.26718139648438,0.0062479135,0.00029120263567796736,0.009545552824361758,0.013036674170049273,0.024284873,0.06424182402726308,0.2799906382180866,0.09538850239328465
V115,53.587852478027344,0.0009658126,4.026703042918634e-05,0.010763339314048048,0.007826027004547311,0.003753995,0.05415400825818397,0.3157108131240828,0.09536121086100237
V262,98.26702880859375,0.0009577984,6.869751149585213e-06,0.01044767099039201,0.014351021463829201,0.0037228449,0.05281141042226871,0.30645161388942793,0.09433422266343436
V9,41.34001922607422,0.0007145296,5.8226717828180344e-06,0.010695672798744615,0.006037340402181973,0.002777289,0.052769316978665604,0.31372601547491474,0.09382749043911265
V1,0.0,0.0,0.0,0.011003666954632951,0.0,0.0,0.052535240829246106,0.32276011563248025,0.09382383911543159
V313,87.29187774658203,0.013312692,0.000819912463102801,0.007662961825779968,0.012748198722882303,0.0517448,0.08549638983140875,0.22477038383415213,0.09368994311235766
V31,45.089542388916016,0.00021645009,-2.717853834433015e-06,0.010722623602539505,0.006584924755158377,0.00084131496,0.05242598089085728,0.31451653781488476,0.09359218960587495
V58,40.121681213378906,0.0003167857,-4.0727593599743095e-05,0.010770588993631813,0.005859413022242097,0.0012313072,0.050897958385629515,0.315923461092292,0.09347803491599956
V69,156.45346069335938,0.007028044,-2.1688959201293656e-05,0.009256093613253746,0.022848629898784556,0.027317146,0.05166332699928639,0.27150020599823715,0.09333232718391041
V32,43.40901565551758,0.00031682855,-2.2508033242174542e-05,0.01069920224885923,0.006339498842581781,0.0012314736,0.05163039955554062,0.31382954148418135,0.09325772838001213
V66,70.55064392089844,0.0021173721,7.279250232303803e-05,0.010186548711058618,0.010303291118813604,0.008229965,0.05546155872692771,0.2987923619855544,0.09319679429384178
V16,26.62970542907715,4.602692e-05,3.1564131635519745e-06,0.010692985257578336,0.003889030520425319,0.00017890098,0.05266213120996128,0.3136471843815009,0.09259431177394264
V30,98.63066101074219,0.0057352353,1.9708613443025767e-06,0.009562495525396786,0.014404126697611494,0.022292156,0.05261447106095441,0.2804876023817366,0.09244958897818752
V314,104.4483642578125,0.013956376,0.00018366872284485413,0.00813267021957964,0.015253750271063767,0.054246724,0.05991887312313296,0.23854789419695882,0.09199181031076038
V55,86.2013168334961,0.010175741,-0.001142527859158826,0.010489974054494366,0.012588932046550875,0.039551858,0.006604690069787485,0.30769244950518926,0.09160948237010597
card4,73.44945526123047,0.027006522,0.0005999988603527795,0.005865780524770825,0.0107266366118958,0.10497104,0.0766556838365091,0.17205537101908178,0.09110218194561273
V8,49.1034049987793,0.0016943306,-1.2522082846833094e-05,0.010042203934204297,0.007171113522290123,0.0065856553,0.05203184289702058,0.2945584336905119,0.09008676134452606
V10,73.34232330322266,0.004752256,0.0002959827806130244,0.009058487936940862,0.010710990946737583,0.018471437,0.06443398974805246,0.26570402630656376,0.08983011089410223
V120,0.0,0.0,0.0,0.010436375108712204,0.0,0.0,0.052535240829246106,0.30612028251669765,0.08966388083648594
V24,66.44451904296875,0.008271677,-0.0003451067367287175,0.0094605606991367,0.009703628271867135,0.032150995,0.0386616688531373,0.277497644902441,0.08950348425343528
V125,75.5684814453125,0.0010397824,5.10872299286369e-05,0.009788356695957345,0.011036101450905137,0.0040415064,0.05458898909331465,0.2871125736597268,0.08919479266177982
V59,96.46705627441406,0.00289843,0.00018290693466782582,0.00925545799593297,0.014088151559391257,0.011265841,0.059888248617785036,0.2714815620388373,0.08918095088218
V108,40.98938751220703,0.00036539012,6.241427654176678e-05,0.009958440746927977,0.005986133773543506,0.0014202265,0.05504434559534529,0.2921014876449332,0.08863804838599848
V17,18.762577056884766,0.000168954,1.258771499612621e-06,0.010174145773709453,0.002740106720684271,0.0006567034,0.05258584446905589,0.2984285583999403,0.08860280325462785
V11,96.11842346191406,0.012952632,0.00026892450464448546,0.007722697647422949,0.014037236852435702,0.05034529,0.06334622500964913,0.22652255797577062,0.08856282757252434
id_30,65.72673034667969,0.013564046,0.0004657143459593671,0.00751280305207791,0.00959880164678414,0.05272178,0.07125733695585026,0.22036591908952424,0.08848595937141489
V22,36.973411560058594,7.463088e-05,-1.1889662083541807e-06,0.01006216704887719,0.005399636371655398,0.00029008108,0.05248744341901552,0.29514399277974757,0.08833028841250053
V315,102.07855987548828,0.0093247285,-9.073056525661371e-05,0.008619949847625596,0.014907661517102813,0.036244076,0.04888779818743482,0.2528408048913566,0.0882200850853096
V57,71.4539566040039,0.0019497294,-6.033187848222266e-05,0.00967699013268919,0.0104352118643675,0.007578359,0.05010985016167728,0.28384596399349293,0.08799234625125535
M9,77.58097076416016,0.01014494,0.0007241672981833424,0.007439427605790305,0.011330007532738192,0.039432134,0.08164735619773995,0.2182136667879948,0.08765579124943931
V76,98.55242919921875,0.009603327,0.0006046568460283952,0.007506798746469201,0.01439270164060164,0.037326954,0.07684293865554538,0.22018980049373707,0.08718809877376402
DeviceType,119.44085693359375,0.014727129,0.0003780195521130514,0.006972604913242142,0.017443269856575266,0.057242543,0.06773193479798607,0.20452079996024403,0.08673463678001742
V64,156.30015563964844,0.0047837505,-0.00017679214291668188,0.008788262065123176,0.022826241065592046,0.018593851,0.04542805265084449,0.2577777473675195,0.08615647314021595
id_25,16.140640258789062,1.7087728e-05,6.798428351828533e-07,0.009845378185990628,0.002357196280402551,6.64179e-05,0.0525625710650907,0.28878513088929014,0.0859428290343001
V290,69.86788177490234,0.0025874435,-0.00012641927909229356,0.009352587696492165,0.010203579808410952,0.010057075,0.047453082815525786,0.2743305753280513,0.08551107822528334
V46,37.19734573364258,0.00039979047,-2.6263482028809902e-05,0.00955929915456788,0.005432339956678287,0.0015539365,0.05147942745474117,0.2803938462709241,0.08471488754863826
V21,16.786222457885742,7.4867e-05,-1.7183482911709015e-05,0.009669574863883756,0.0024514777917927916,0.00029099884,0.051844450816754324,0.2836284589538589,0.08455384660054481
V282,69.66567993164062,0.00672136,-0.0004249226377169402,0.00905547015173025,0.01017405003603606,0.026125101,0.035453004607128864,0.2656155084781392,0.08434191612347593
M1,0.0,0.0,0.0,0.009664531189247372,0.0,0.0,0.052535240829246106,0.2834805176343366,0.08400393961589568
V112,57.86899948120117,0.00031963678,1.0093693344681576e-05,0.009275256303289181,0.008451250268924494,0.001242389,0.05294101552506809,0.27206228699152474,0.08367423543916681
V72,100.2663803100586,0.0016568886,-5.9666451957163244e-05,0.008974754804312646,0.014643008884830291,0.0064401226,0.05013660085010988,0.2632479618254433,0.08361692354305104
V26,85.16850280761719,0.0021445106,0.00010682030548210264,0.008651308589487039,0.012438098787081898,0.00833545,0.05682950413648731,0.2537606210936297,0.08284091843750974
V18,23.942466735839844,7.532889e-05,-1.1405956942245333e-05,0.009385709414347687,0.0034965833218822784,0.00029279417,0.05207671206769652,0.2753021032313466,0.082792048197172
M2,81.55936431884766,0.007908433,0.00025674386072152,0.007647895720221953,0.011911016361305593,0.030739108,0.06285655320033452,0.2243284640639442,0.08245878543152944
V71,100.58732604980469,0.0037349132,-0.00012895806718002945,0.008593837969827822,0.014689880142216043,0.014517149,0.04735102146603964,0.25207488997116334,0.08215823513401888
V305,0.0,0.0,0.0,0.009404620686813692,0.0,0.0,0.052535240829246106,0.27585680963177206,0.08209801261525454
id_34,64.15379333496094,0.0017756128,-1.0135424768531465e-05,0.008814416838568206,0.009369088251659559,0.006901589,0.052127788496186635,0.25854492050500755,0.08173584661877653
V117,72.07841491699219,2.9924702e-06,0.0,0.008990039766547886,0.010526408420950246,1.1631364e-05,0.052535240829246106,0.26369630111077647,0.08169239543125119
V56,95.92764282226562,0.0062296623,0.00037100449973264115,0.00748799886511109,0.014009375044791036,0.024213932,0.06744992397710692,0.21963836142292203,0.08132789822485151
id_06,57.916534423828125,0.015722223,7.205006235175838e-05,0.006800954013702842,0.008458192322532832,0.06111035,0.05543171203521393,0.19948592709357688,0.08112154567149953
V113,0.0,0.0,0.0,0.009246634970425216,0.0,0.0,0.052535240829246106,0.2712227646084123,0.0809395013594146
V118,55.42393112182617,0.0001564738,6.852299826842767e-06,0.008881887921163178,0.008094169883658468,0.0006081945,0.05281070886487681,0.26052398571208685,0.080509264740906
V4,53.131351470947266,0.0030406555,4.4969403164873965e-05,0.00838305382204374,0.007759359111661015,0.011818655,0.05434304747319743,0.2458921586877851,0.07995330502696693
V130,74.31018829345703,0.009210404,2.1995116103212807e-05,0.007449443213326967,0.010852338979921708,0.03579971,0.05341946241609003,0.2185074450948075,0.07964473867705041
id_22,16.124134063720703,1.3694295e-05,6.070025326820883e-09,0.008955044441694149,0.0023547856981087326,5.3228046e-05,0.052535484849209516,0.2626698164722503,0.07940332876650565
V121,78.87903594970703,0.00021914791,4.896992922454046e-06,0.008472351439348547,0.011519578353847659,0.0008518011,0.05273210393432529,0.24851144091486754,0.07840373106893837
id_07,37.97964096069336,0.0020935424,9.240627162003801e-05,0.00829400349611742,0.005546587184162132,0.0081373425,0.056250048232070644,0.2432801300239234,0.07830352699005358
V277,28.847553253173828,0.0009458485,1.1734117685913149e-05,0.008596082946856543,0.004212927376909239,0.003676397,0.053006961920044796,0.2521407397509112,0.07825925651882827
V63,87.48474884033203,0.001668726,-2.2536486485846828e-05,0.008204029362288923,0.01277636582266864,0.006486133,0.051629255711964035,0.24064100417995274,0.07788318973030528
V88,0.0,0.0,0.0,0.008811942638238701,0.0,0.0,0.052535240829246106,0.25847234713580786,0.07775189699126349
V54,116.78738403320312,0.009452689,0.00023482461993478142,0.006623619826409133,0.017055753850353406,0.036741443,0.06197538186302874,0.19428435174306055,0.0775142326087062
V60,77.0828628540039,0.0031905824,-5.719367539471776e-05,0.00803963317184575,0.011257263323448227,0.012401402,0.05023600848249954,0.23581892680740582,0.07742840015249153
V133,68.14594268798828,0.0038402146,0.0001797588677891815,0.00761321651988589,0.00995210599165555,0.014926443,0.05976169376452291,0.22331125200575874,0.07698787365959885
V116,19.367889404296875,8.573761e-05,9.364531553845979e-06,0.008579203022171633,0.002828507180078972,0.00033325155,0.05291170262702594,0.2516456169463379,0.07692976957536063
V111,20.40477180480957,0.00013229402,-9.664239053597256e-06,0.008523880906030179,0.002979934589309067,0.0005142106,0.05214673054580358,0.25002290583771686,0.07641594539552075
V307,71.23675537109375,0.013396289,-0.00035551038074101984,0.006970821941524319,0.01040349156516587,0.05206973,0.03824343388795912,0.20446850174364165,0.0762962895633642
V318,54.061248779296875,0.0050614905,0.0004914542883049267,0.006996988604755838,0.007895162304177153,0.019673392,0.07229210360855899,0.20523602363294832,0.07627417043057814
D14,35.87501525878906,0.0013967677,2.8909254312914356e-05,0.008187477276783373,0.005239225406895149,0.0054290644,0.05369741640509159,0.24015549757076907,0.07613030094301851
addr2,42.0136833190918,0.00044441925,2.247350997330866e-05,0.00820731130100305,0.006135723023245416,0.001727403,0.05343869423941697,0.24073727017230218,0.07550977261502685
D13,69.08189392089844,0.024253655,-8.500273761928856e-05,0.005053119357815161,0.01008879330575715,0.09427098,0.04911806152493565,0.14821835256895496,0.07542404731197191
id_21,64.52710723876953,0.00010805603,-4.272539068095327e-06,0.008157113168193453,0.009423607411455653,0.00042000055,0.05236348127785679,0.23926485600192066,0.07536798631021793
V215,30.02313995361328,0.00044808642,1.6619729310751728e-05,0.008203746164049841,0.004384611309710953,0.0017416569,0.05320336748768747,0.240632697394881,0.07499058327735669
V140,33.87398147583008,0.00181942,-0.00011002907261379314,0.007994428634407802,0.0049469923037143565,0.0070718625,0.04811198246911762,0.23449298502902058,0.07365595556619015
id_23,16.074913024902344,1.0474715e-05,3.5304784735012975e-06,0.008039096175480598,0.002347597405218244,4.071393e-05,0.0526771689401735,0.23580317560286415,0.07271716396968961
V292,58.000457763671875,0.00086691533,0.0002771224532080563,0.007331556917148818,0.008470448576395556,0.0033695935,0.06367578922080083,0.21504959829311704,0.07264135740437036
V278,54.427947998046875,0.00033312646,4.513063821276475e-06,0.0077574799033075514,0.007948715448327884,0.0012948216,0.05271666967166963,0.22754279286451798,0.07237574990042725
V128,153.41372680664062,0.009169393,0.00021841278899101813,0.005755863601696998,0.02240470392705705,0.035640307,0.061315612888315815,0.16883128227234467,0.07204797646462976
V109,62.82314682006836,0.0012805852,8.908482964331554e-05,0.00735490970032493,0.009174759218539115,0.0049774772,0.0561165235586165,0.2157345833103243,0.0715008358340595
id_11,48.52656173706055,0.0016887066,7.1857718425327736e-06,0.007452228128148608,0.007086870718467128,0.0065637953,0.05282411471158832,0.21858913235720512,0.07126597826301773
V41,0.0,0.0,0.0,0.007569081056688853,0.0,0.0,0.052535240829246106,0.22201666836707717,0.06863797729908082
V25,54.48595428466797,0.0023854298,6.0691906858867384e-05,0.006893324749973839,0.00795718674815682,0.009271873,0.05497510493087239,0.20219535020160104,0.06859987876045674
V14,21.848770141601562,7.765262e-06,0.0,0.007444296770493519,0.0031908176431296913,3.018262e-05,0.052535240829246106,0.21835648937333135,0.06852818261650712
V234,43.47520446777344,0.0013753907,7.164450878547335e-05,0.007055396331578034,0.006349165127162333,0.0053459746,0.055415408451443424,0.2069492420301141,0.06851494754797466
id_26,29.561199188232422,0.000418208,2.906935123052623e-05,0.007308591875549331,0.004317148988733374,0.0016255231,0.053703852431611084,0.21437598653144568,0.06850562775983968
V320,155.68841552734375,0.015002489,0.0007673229019089511,0.0037253418512261938,0.022736901888571952,0.058312833,0.08338224662652433,0.10927191559228651,0.0684259743541391
V119,11.214508056640625,2.4923331e-06,5.159521518915966e-08,0.007453875972279533,0.0016377786911682879,9.687393e-06,0.05253731499893151,0.21863746700459444,0.06820556202186755
V134,46.4683723449707,0.0016665657,-3.055043740709529e-05,0.007009161570542766,0.0067862905493033705,0.0064777364,0.0513070883559372,0.20559308168106788,0.06754104924715286
V13,75.01861572265625,0.0052143447,2.101632452129465e-05,0.006312228374673712,0.01095579847559656,0.020267518,0.053380114197072136,0.18515060193188745,0.06743850821044733
id_18,46.15428924560547,0.0046355417,-0.00010542116464704599,0.00669831423838807,0.00674042151922212,0.018017782,0.0482972241234589,0.1964752920129559,0.06738267988850406
id_05,48.66693878173828,0.018202506,0.00026564365596208893,0.004234401035805524,0.007107371531462329,0.07075091,0.06321433221969838,0.12420366534043957,0.06631906903877112
V7,76.68885040283203,0.0033334072,-9.885036224366317e-06,0.006411045498325274,0.011199721325767626,0.012956545,0.05213785431965447,0.18804911080058953,0.06608580780072523
id_08,31.28180503845215,0.00034938904,5.816601757493434e-05,0.006933794315262309,0.004568428098183094,0.0013580323,0.05487356212380781,0.2033824055374228,0.06604560702559788
V150,43.062957763671875,0.0012214188,2.2925726859224226e-05,0.0067887988604657945,0.006288960179778832,0.0047475053,0.05345687372665339,0.19912939152407128,0.06590568268256262
M8,74.290283203125,0.017751316,0.0005182864558304301,0.0037463658832948,0.010849432019346447,0.06899718,0.07337077860334099,0.10988859356422997,0.06577649653472926
V272,44.46046829223633,0.0007048626,-4.1731424036095534e-05,0.006903047699770681,0.006493054104613179,0.0027397145,0.05085760358426413,0.2024805442567879,0.0656427291010625
V127,57.954654693603516,0.00781676,-0.00010380236477101069,0.005866420716917675,0.00846375944729875,0.030382786,0.04836230119731721,0.1720741491675114,0.06482074893956452
V126,69.95237731933594,0.007388172,0.0002211135708793277,0.005373280633766964,0.010215919627640924,0.028716918,0.06142418652056191,0.15760933930758378,0.06449159088420794
V209,40.039546966552734,0.0009007028,-0.00013344950653610966,0.006835282004543641,0.005847418049427627,0.0035009212,0.04717046194473453,0.20049283745708454,0.0642529096593266
V216,45.62464141845703,0.00021601317,-1.377895746323965e-06,0.006704899334614378,0.006663071186889562,0.0008396167,0.0524798482976676,0.19666844638851244,0.06416274564223856
V276,38.8902587890625,0.0030215438,-0.00023718927417111236,0.006649621456086718,0.005679574780904532,0.01174437,0.04300003876867125,0.19504703285981656,0.06386775404052436
V124,70.43975067138672,0.0058860797,-2.7357224715229832e-05,0.005802939254986539,0.010287096150641358,0.02287847,0.05143545810767126,0.170212107715522,0.06370328296828284
V102,185.25750732421875,0.011764353,0.0002208772192686226,0.004091317644230985,0.02705520352227087,0.045726597,0.061414684993255114,0.12000673606221915,0.06355080547171442
V267,25.780519485473633,0.0009555564,-6.761325322339751e-05,0.006641034299915027,0.003765014501510434,0.0037141305,0.04981713296492165,0.19479515396068628,0.06302285797999982
V295,40.89658737182617,0.0011830291,3.2263322675651904e-05,0.00638676387914483,0.005972581142283573,0.0045982893,0.053832252685844365,0.18733688111872657,0.06293500105233947
V3,33.92218780517578,0.0011828475,2.5465273700175928e-05,0.006375713247003922,0.004954032407353595,0.0045975833,0.053558965578636965,0.187012743417875,0.06253083118096435
V152,119.09507751464844,0.003924267,0.00015744773099308774,0.0052255726958059245,0.017392771862251046,0.015253143,0.058864767888362056,0.15327676260086442,0.061196861434132555
V236,21.59254264831543,0.00013356107,-2.1538726074732394e-05,0.006392136907306556,0.0031533979073306694,0.0005191355,0.05166936649336959,0.18749448305251148,0.06070909573861187
V132,36.09122848510742,0.0012425669,1.327969788154082e-05,0.0060702058768018485,0.005270801416562668,0.0048297048,0.0530690955030984,0.17805158578383012,0.06030529686624908
V285,127.70578002929688,0.032220043,-0.0008321974355857354,0.0026633857043760756,0.01865028802107441,0.12523535,0.019080225924661284,0.07812256418360417,0.06027210676730887
V185,78.72809600830078,0.00015505034,-1.1129391413744472e-05,0.005909328853796136,0.011497534924173098,0.00060266163,0.05208783022726112,0.1733327328085435,0.059380189897994776
V271,37.804420471191406,0.0009042005,-7.3295555670149785e-06,0.0060048197367801315,0.005520997797404106,0.0035145164,0.05224058672403863,0.17613367621775722,0.05935244428484332
V239,22.284147262573242,0.000119242504,-1.576689075399873e-05,0.006072211741418698,0.0032544005812084943,0.00046348097,0.05190139897559665,0.17811042190621976,0.05843242560921849
V184,25.071786880493164,0.00036685372,-7.630401196667691e-06,0.0059766733296053864,0.0036615104376397168,0.0014259154,0.05222849248462665,0.1753080843789807,0.05815600067473768
V270,35.20966339111328,0.0007237807,-7.72031344666857e-06,0.005826006409486384,0.0051420567120665645,0.0028132468,0.05222487793892481,0.1708887146579511,0.05776722402714385
V208,29.284822463989258,0.0009414231,-0.0005211321595729457,0.006469596630275465,0.0042767866378024015,0.0036591962,0.03158530344629773,0.18976653556422246,0.0573219554615773
V214,30.270427703857422,0.0012976628,-5.2183248874349e-05,0.005714048217859702,0.004420725475922371,0.0050438563,0.05043743171062963,0.1676047513187829,0.05687669120981903
V210,63.08446502685547,0.00085151475,-0.0001031805665529184,0.005610385782074845,0.009212922407555401,0.0033097332,0.04838729799226561,0.16456411950953154,0.05636851828592462
V99,93.41143035888672,0.019925106,-0.000483585638614481,0.003381432352498326,0.01364190469886411,0.077446446,0.033094704178104395,0.09918434478210494,0.055841849870447303
V306,47.37865447998047,0.0032836236,-0.0002341997867038481,0.005448864793170971,0.006919229121030319,0.012763042,0.04312021860040072,0.15982637769395094,0.05565721685457458
V182,47.120262145996094,0.00016661115,-1.2976196615732683e-05,0.005480144873248216,0.006881493229591884,0.0006475971,0.05201358715354281,0.16074388658479158,0.05507164101025949
V136,87.53694915771484,0.009442922,0.000558939691620175,0.0032272009666427515,0.012783989212571255,0.03670348,0.07500507180241611,0.09466042197181453,0.0547882403829381
V165,95.11915588378906,0.014586721,0.00018262695475019798,0.002841739948483246,0.013891302751897126,0.05669679,0.05987699319699582,0.0833540598921631,0.05345478676072149
V268,95.6472396850586,0.00081991166,4.573688199056569e-05,0.004716833013476807,0.013968424672225878,0.003186896,0.05437390074725781,0.13835438450887366,0.052470901476515765
V103,22.81461524963379,0.00072376616,-8.400725346771054e-05,0.0051482328770049435,0.0033318706905674372,0.0028131902,0.04915808079885336,0.15100822712427134,0.051577842208869656
V237,33.79899215698242,2.7673766e-05,9.803090883497845e-07,0.005025458575254271,0.0049360407837855625,0.000107564534,0.05257465005325887,0.14740700509591292,0.051256315116769056
V238,38.03351974487305,0.00021222672,-1.7880777069700925e-05,0.004992301012806788,0.005554455699142002,0.0008248992,0.05181641902351516,0.14643442579723331,0.05115754992493786
V316,45.37058639526367,0.014321515,-0.0008872840534432491,0.004267135785347875,0.006625968720934851,0.055665974,0.01686569900753715,0.12516384266960176,0.05108037099299922
V180,22.89949607849121,0.0014341973,-8.917436251656418e-05,0.004960484338285331,0.0033442667771446874,0.005574549,0.0489503588054284,0.14550117749101638,0.050842588039064024
V95,59.194183349609375,0.005594898,0.00034556767927624855,0.003613746479975255,0.008644781531338965,0.021746682,0.0664273430712971,0.10599859451872953,0.05070435028112651
V131,52.71073913574219,0.0054977457,0.00024223194770121026,0.0037909662646540276,0.00769793243860838,0.021369062,0.062273162474013925,0.11119681420595852,0.05063424287067056
V101,24.98910903930664,0.00054647337,-2.0669574325049566e-05,0.004909990016154442,0.003649436077726363,0.0021240748,0.05170430710180768,0.14402007548048273,0.05037447337663072
V281,113.31005859375,0.01545651,0.00016116031022599396,0.002141910756594312,0.016547921542575856,0.060077555,0.05901401659817562,0.06282663464126026,0.04961653206490772
V235,21.24493408203125,7.348283e-05,-4.510028808502043e-06,0.004857931387839409,0.0031026327823824845,0.00028561873,0.052353933996808745,0.14249308916183975,0.04955881866895245
V207,40.600521087646484,0.00081668206,3.68166004146353e-05,0.004459767387277935,0.005929343307065671,0.003174343,0.05401529816052213,0.13081412255991037,0.04848327673526282
V181,15.410457611083984,0.00043378407,-2.0803873635122372e-05,0.004599321837177817,0.0022505596294650114,0.0016860655,0.051698908160128655,0.13490754074245073,0.04763576849745142
V280,125.73617553710938,0.0056262272,0.0003872448524611993,0.0023431405673126626,0.01836264488496521,0.021868454,0.06810279938786472,0.06872911762660826,0.04426575404796369
V183,31.283321380615234,0.000119367585,-1.6515021373941784e-05,0.003917127961291733,0.004568649546406295,0.00046396715,0.05187132351517042,0.1148973954724636,0.04295033392184429
V266,51.76484680175781,0.0017144629,0.00011366767341329798,0.003290618125757483,0.007559793315526497,0.006663907,0.057104773905894954,0.09652057729034097,0.04196226284135211
id_38,130.80593872070312,0.013183266,0.0002793410474604352,0.0011364845873198526,0.019103038495583077,0.051241737,0.06376497851724264,0.0333354233938756,0.04186129431644612
id_03,83.81793212890625,0.0026705554,-1.204141271735626e-05,0.0031294843015732265,0.012240860007873952,0.010380121,0.05205116622782911,0.09179419180989735,0.04161658474838936
V291,52.013916015625,0.011232826,-0.0007165706615022804,0.0031024927507581346,0.007596167648581273,0.043660615,0.02372851644433632,0.09100247427626998,0.04149694325217705
V137,76.37586975097656,0.0025091108,0.000127608624677511,0.0027920942554213735,0.011154013298293937,0.009752606,0.05766521150445601,0.08189784991240193,0.040117420189220335
id_09,101.54034423828125,0.006071933,-0.0002067822411119913,0.00261156940551599,0.01482905993267136,0.02360086,0.0442224262703596,0.07660268588478972,0.03981375791383592
